500 20
  1	05:00:00	21:00:00
  2	05:00:00	21:00:00
  3	05:00:00	21:00:00
  4	05:00:00	21:00:00
  5	05:00:00	21:00:00
  6	05:00:00	21:00:00
  7	05:00:00	21:00:00
  8	05:00:00	21:00:00
  9	05:00:00	21:00:00
 10	05:00:00	21:00:00
 11	05:00:00	21:00:00
 12	05:00:00	21:00:00
 13	05:00:00	21:00:00
 14	05:00:00	21:00:00
 15	05:00:00	21:00:00
 16	05:00:00	21:00:00
 17	05:00:00	21:00:00
 18	05:00:00	21:00:00
 19	05:00:00	21:00:00
 20	05:00:00	21:00:00
368	50:52:00	51:02:00	 2  4  5  8 11 12 13 14 15 18 20 
369	50:58:00	51:04:00	 1  2  4  6  7  8  9 11 15 16 18 19 
370	51:03:00	51:07:00	 6  8  9 11 12 15 16 17 20 
371	51:02:00	51:10:00	 1  3  4  5  8 11 16 17 18 20 
372	51:23:00	51:29:00	 4  5  6  7 10 11 12 13 14 16 17 18 20 
373	51:28:00	51:30:00	 1  2  3  8 10 11 12 14 17 18 19 
374	51:26:00	51:32:00	 2 11 14 15 16 17 19 
375	51:27:00	51:37:00	 2  4  5  6  7  9 11 12 14 15 17 18 
376	51:35:00	51:37:00	 1  2  3  5  6  9 10 11 13 15 16 17 18 
377	52:01:00	52:05:00	 1  2  3  4  5  6 10 11 12 14 16 17 18 19 
378	52:25:00	52:35:00	 1  6  8 10 11 12 14 17 18 20 
379	52:29:00	52:35:00	 1  2  4  6  7 10 12 13 14 15 19 20 
380	52:53:00	52:55:00	 3  4  5  6 10 14 19 20 
381	52:53:00	52:55:00	 2  3  4  7  8 10 11 12 16 17 18 19 20 
382	52:55:00	52:59:00	 3  4  6 10 13 14 16 18 19 20 
383	53:00:00	53:04:00	 2  4  5  8 10 12 13 15 16 18 20 
384	53:03:00	53:09:00	 1  2  6  8  9 10 11 14 16 17 19 
385	53:10:00	53:12:00	 1  2  4  8  9 11 13 14 15 
386	53:32:00	53:36:00	 3  4  5  6  8 13 15 20 
387	53:41:00	53:51:00	 1  2  3  5  7 11 13 14 15 16 18 20 
388	53:47:00	53:51:00	 4  5  6  7  8 11 12 13 15 16 18 19 20 
389	53:46:00	53:54:00	 2  3  4  7  8 10 11 15 16 18 19 
390	53:49:00	53:53:00	 4  5  6  9 10 11 12 16 18 19 
391	53:56:00	53:58:00	 2  5  6  7  8  9 11 12 13 14 15 18 19 
392	54:15:00	54:19:00	 2  6  7 10 15 19 20 
393	54:41:00	54:43:00	 1  2  8  9 11 13 17 18 20 
394	54:51:00	54:55:00	 4  5  6  7 11 12 14 17 18 
395	55:01:00	55:05:00	 1  3  6  7  9 10 11 13 14 15 16 17 20 
396	55:21:00	55:31:00	 1  2  6  8  9 12 13 14 15 17 18 19 
397	55:25:00	55:29:00	 1  5  8 10 11 13 15 16 18 19 20 
398	55:28:00	55:30:00	 2  4  5  7  8  9 10 11 12 14 15 16 17 18 19 
399	55:29:00	55:37:00	 1  2  5  7 15 16 17 18 
400	55:44:00	55:48:00	 1  2  4  5  6  8  9 11 17 20 
401	55:46:00	55:54:00	 1  2  4  6  7  8 11 12 14 15 16 18 
402	55:56:00	56:02:00	 4  7  8  9 10 15 16 18 
403	55:55:00	56:03:00	 2  5  6  8  9 11 15 16 17 19 20 
404	55:59:00	56:05:00	 1 10 14 16 19 
405	56:02:00	56:10:00	 1  3  6  8  9 11 12 14 15 17 20 
406	56:25:00	56:29:00	 1  2  3  4  5  9 10 12 13 18 19 20 
407	56:27:00	56:31:00	 1  5  6  7  9 11 13 15 16 17 19 
408	56:47:00	56:49:00	 2  4  5  7  9 10 14 16 17 
409	56:44:00	56:54:00	 1  2  4  5  7  9 11 13 14 15 16 19 20 
410	57:05:00	57:07:00	 1  2  4  5  6  9 11 13 18 20 
411	57:29:00	57:31:00	 2  4  5  9 11 12 14 15 16 18 19 20 
412	57:39:00	57:45:00	 1  2  3  5  7  9 11 12 14 15 16 18 
413	57:42:00	57:48:00	 2  4  6 13 16 17 19 
414	57:43:00	57:47:00	 1  3  6  8 10 11 12 13 14 17 
415	57:55:00	57:59:00	 1  8  9 10 11 12 14 15 
416	58:19:00	58:21:00	 3  4  6  8  9 11 12 13 14 19 20 
417	58:41:00	58:47:00	 1  2  5  7  8 11 13 14 15 18 19 20 
418	58:42:00	58:52:00	 1  5  6  7  8 10 11 14 17 19 20 
419	58:44:00	58:50:00	 5  9 11 12 13 15 16 
420	58:50:00	58:52:00	 2  3  4  5  6  9 12 15 18 19 20 
421	59:09:00	59:13:00	 1  5  8 10 11 12 14 15 17 18 19 20 
422	59:21:00	59:25:00	 2  3  4  5  6  7 12 14 18 19 20 
423	59:21:00	59:31:00	 2  4  5  6  7 10 11 12 14 15 17 18 19 
424	59:29:00	59:35:00	 3  4  9 10 14 15 
425	59:33:00	59:43:00	 4  6  7  9 10 12 13 17 19 
426	59:38:00	59:46:00	 5  6  8  9 10 11 12 16 17 
427	59:42:00	59:50:00	10 15 17 19 20 
428	59:46:00	59:48:00	 1  2  3  4  5  6  9 12 17 18 19 20 
429	59:53:00	59:55:00	 4  8  9 10 11 13 14 15 17 18 
430	59:50:00	60:00:00	 1  2  3  7  9 10 15 16 17 
431	60:03:00	60:09:00	 1  4  7  8  9 10 12 13 14 15 19 
432	60:02:00	60:10:00	 7  9 10 15 16 17 19 
433	60:06:00	60:08:00	 2  4  5  7  8 15 17 18 20 
434	60:10:00	60:20:00	 1  2  4  5  7  8  9 10 11 12 19 
435	60:17:00	60:19:00	 1  2  7  8  9 11 12 13 14 17 19 
436	60:16:00	60:20:00	 3  4  5  6  8  9 10 12 16 20 
437	60:38:00	60:40:00	 2  3  5  6  7 11 12 13 14 17 20 
438	60:47:00	60:53:00	 1  5  6  9 13 14 16 17 20 
439	60:47:00	60:55:00	 1  2  3  6  7  8  9 10 11 12 13 15 18 20 
440	61:07:00	61:15:00	 1  2  3  6  7 15 16 17 18 
441	61:15:00	61:23:00	 1  2  6  8  9 11 12 13 15 16 17 20 
442	61:17:00	61:21:00	 1  3  5  9 10 11 12 13 17 20 
443	61:29:00	61:39:00	 1  7 18 19 20 
444	61:33:00	61:41:00	 1  2  7  8 10 11 14 15 18 
445	61:34:00	61:44:00	 4  7  9 13 15 19 20 
446	61:39:00	61:43:00	 2  5  7  8 10 11 12 13 14 16 17 18 19 20 
447	61:40:00	61:44:00	 4  5  6  9 10 15 19 20 
448	61:41:00	61:45:00	 1  3  4  5  6  7  8  9 10 11 13 15 16 19 
449	61:55:00	62:05:00	 1  2  5  6  8  9 10 14 15 16 18 20 
450	62:18:00	62:24:00	 1  2  3  7  8 12 13 16 19 
451	62:33:00	62:43:00	 3  4  5  7  9 11 13 15 16 18 
452	62:37:00	62:45:00	 2  5  6  8  9 12 13 19 
453	63:04:00	63:10:00	 2  3  5  7  8  9 10 11 13 15 19 
454	63:03:00	63:11:00	 3  5 10 11 14 15 16 18 20 
455	63:03:00	63:13:00	 2  5  6  7  8  9 10 13 16 17 18 20 
456	63:21:00	63:25:00	 1  6  7 10 12 17 
457	63:23:00	63:29:00	 1  2  3  4 14 15 17 18 19 
458	63:24:00	63:34:00	 3  4  5  6 11 14 17 18 19 20 
459	63:31:00	63:35:00	 2  3  5  7 10 12 14 16 
460	63:32:00	63:42:00	 1  2  5  8 12 13 16 18 19 
461	63:36:00	63:42:00	 1  2  4  5  7  9 10 12 14 16 17 19 
462	63:58:00	64:08:00	 1  4  6  7  8 10 12 16 17 19 20 
463	64:05:00	64:13:00	 1  2  3  8 11 13 15 16 18 19 
464	64:33:00	64:35:00	 1  3  4  5  6 10 13 14 16 17 18 19 20 
465	64:44:00	64:54:00	 2  3  4  6  9 10 11 12 13 14 15 16 
466	65:00:00	65:06:00	 1  2  3  5  8  9 10 11 14 18 19 20 
467	65:04:00	65:10:00	 3  5  6 10 11 14 17 19 20 
468	65:08:00	65:10:00	 4  8 12 14 15 17 19 20 
469	65:09:00	65:11:00	 4  5  7  9 16 18 19 20 
470	65:20:00	65:24:00	 1  5  6  8  9 11 13 
471	65:22:00	65:28:00	 1  5  7  9 10 17 18 19 
472	65:23:00	65:27:00	 3  6  7 10 12 14 18 19 
473	65:28:00	65:30:00	 4  8 13 14 16 18 19 20 
474	65:28:00	65:34:00	 2  4  5 10 12 13 20 
475	65:43:00	65:47:00	 4  8  9 12 13 14 15 16 19 20 
476	65:47:00	65:49:00	 1  2  5  7  8 10 11 12 15 16 17 19 
477	65:57:00	66:03:00	 3  8 11 12 13 16 19 
478	65:59:00	66:03:00	 1  5  6  9 11 12 15 19 20 
479	66:03:00	66:09:00	 2  3  5  7  8 10 11 14 17 18 19 20 
480	66:07:00	66:17:00	 1  2  5  8  9 11 12 17 18 
481	66:12:00	66:18:00	 1  3  5  8  9 10 11 12 14 16 17 
482	66:13:00	66:23:00	 2  3  4  5  6  7  8 10 11 13 14 17 18 19 
483	66:29:00	66:35:00	 8 10 12 14 15 17 
484	66:51:00	66:53:00	 2  3  6 10 13 15 16 17 18 19 20 
485	66:53:00	67:03:00	 4  5  8  9 10 11 17 18 19 
486	67:12:00	67:20:00	 2  4  5  7  8 10 12 13 17 
487	67:15:00	67:17:00	 1  3  4  5  7 11 12 13 14 17 18 19 
488	67:18:00	67:20:00	 2  4  5  8  9 11 12 13 14 17 18 19 
489	67:15:00	67:23:00	 1  2  3  5  6  7  8  9 13 16 20 
490	67:21:00	67:23:00	 4  6  7 11 13 15 17 
491	67:45:00	67:53:00	 1  2  5  6  7  8  9 12 13 14 15 16 17 19 
492	67:47:00	67:57:00	 3  9 10 11 12 16 19 20 
493	68:00:00	68:10:00	 1  2  3  4 10 13 15 19 
494	68:04:00	68:10:00	 3  5  7  9 11 12 14 15 
495	68:12:00	68:14:00	 1  2  4  6  7  9 10 12 13 14 15 19 
496	68:10:00	68:16:00	 3  5  9 10 12 13 17 18 
497	68:12:00	68:22:00	 1  7  8 10 11 13 14 16 17 
498	68:18:00	68:22:00	 1  7  8 10 13 14 16 18 20 
499	68:21:00	68:27:00	 1  3  4  6  8 11 14 17 18 
500	68:44:00	68:48:00	 1  2  4  5  6  8  9 10 12 15 19 20 

